      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       0.600        0.300        0.000        0.000  6  0.1347121E-03  0.1018771E+03 -0.2772554E-04  0.1318281E-03
       0.600        0.350        0.000        0.000  6  0.5240230E-04  0.9725650E+02 -0.6619019E-05  0.5198259E-04
       0.600        0.400        0.000        0.000  6  0.2277467E-04  0.9444772E+02 -0.1766162E-05  0.2270609E-04
       0.600        0.450        0.000        0.000  6  0.2460022E-04  0.9616947E+02 -0.2643777E-05  0.2445774E-04
       0.600        0.500        0.000        0.000  6  0.9448889E-05  0.9704440E+02 -0.1158797E-05  0.9377563E-05
       0.600        0.550        0.000        0.000  6  0.1172534E-05  0.9465619E+02 -0.9518209E-07  0.1168664E-05
       0.600        0.600        0.000        0.000  6  0.3385488E-05 -0.5865796E+02  0.1760948E-05 -0.2891469E-05
       0.650        0.250        0.000        0.000  6  0.5481451E-04  0.1014198E+03 -0.1085303E-04  0.5372934E-04
       0.650        0.300        0.000        0.000  6  0.8897721E-04  0.1067329E+03 -0.2561743E-04  0.8520969E-04
       0.650        0.350        0.000        0.000  6  0.2697454E-04  0.1027331E+03 -0.5945432E-05  0.2631117E-04
       0.650        0.400        0.000        0.000  6  0.8535645E-05  0.9987768E+02 -0.1464251E-05  0.8409114E-05
       0.650        0.450        0.000        0.000  6  0.1722987E-04  0.9929188E+02 -0.2782002E-05  0.1700379E-04
       0.650        0.500        0.000        0.000  6  0.6474886E-05  0.1018060E+03 -0.1324753E-05  0.6337915E-05
       0.650        0.550        0.000        0.000  6  0.1320511E-05  0.1232321E+03 -0.7236816E-06  0.1104551E-05
       0.650        0.600        0.000        0.000  6  0.2883994E-05 -0.6576759E+02  0.1183703E-05 -0.2629880E-05
       0.650        0.650        0.000        0.000  6  0.4425432E-06 -0.5528900E+02  0.2520006E-06 -0.3637859E-06
       0.700        0.250        0.000        0.000  6  0.2163852E-04  0.1073540E+03 -0.6454238E-05  0.2065353E-04
       0.700        0.300        0.000        0.000  6  0.5854597E-04  0.1093549E+03 -0.1940326E-04  0.5523716E-04
       0.700        0.350        0.000        0.000  6  0.1084195E-04  0.1098157E+03 -0.3675374E-05  0.1019997E-04
       0.700        0.400        0.000        0.000  6  0.1184201E-05 -0.1078693E+03 -0.3633680E-06 -0.1127074E-05
       0.700        0.450        0.000        0.000  6  0.1045634E-04  0.9965137E+02 -0.1753035E-05  0.1030835E-04
       0.700        0.500        0.000        0.000  6  0.2580476E-05  0.1045490E+03 -0.6482339E-06  0.2497729E-05
       0.700        0.550        0.000        0.000  6  0.9133241E-06 -0.1201582E+03 -0.4588443E-06 -0.7896979E-06
       0.700        0.600        0.000        0.000  6  0.4293182E-05 -0.7244355E+02  0.1295018E-05 -0.4093206E-05
       0.700        0.650        0.000        0.000  6  0.6487582E-06 -0.7363202E+02  0.1828235E-06 -0.6224651E-06
       0.700        0.700        0.000        0.000  6  0.1156752E-06  0.1741621E+03 -0.1150753E-06  0.1176584E-07
       0.750        0.250        0.000        0.000  6  0.2175378E-04  0.1144760E+03 -0.9012842E-05  0.1979888E-04
       0.750        0.300        0.000        0.000  6  0.5187803E-04  0.1094715E+03 -0.1729290E-04  0.4891100E-04
       0.750        0.350        0.000        0.000  6  0.1099489E-04  0.1168068E+03 -0.4958518E-05  0.9813290E-05
       0.750        0.400        0.000        0.000  6  0.1987940E-05 -0.1717583E+03 -0.1967409E-05 -0.2849703E-06
       0.750        0.450        0.000        0.000  6  0.1013566E-04  0.1028473E+03 -0.2253706E-05  0.9881927E-05
       0.750        0.500        0.000        0.000  6  0.2743262E-05  0.1151883E+03 -0.1167516E-05  0.2482417E-05
       0.750        0.550        0.000        0.000  6  0.1133085E-05 -0.1443198E+03 -0.9203878E-06 -0.6608844E-06
       0.750        0.600        0.000        0.000  6  0.4453686E-05 -0.7882527E+02  0.8631317E-06 -0.4369248E-05
       0.750        0.650        0.000        0.000  6  0.8623185E-06 -0.8308677E+02  0.1037938E-06 -0.8560491E-06
       0.750        0.700        0.000        0.000  6  0.1168502E-06 -0.1748177E+03 -0.1163725E-06 -0.1055439E-07
       0.750        0.750        0.000        0.000  6  0.5666973E-07 -0.9783592E+02 -0.7726172E-08 -0.5614058E-07
       0.800        0.250        0.000        0.000  6  0.1815951E-04  0.9823903E+02 -0.2602314E-05  0.1797208E-04
       0.800        0.300        0.000        0.000  6  0.4370829E-04  0.1012389E+03 -0.8518725E-05  0.4287010E-04
       0.800        0.350        0.000        0.000  6  0.9202108E-05  0.9967569E+02 -0.1546609E-05  0.9071207E-05
       0.800        0.400        0.000        0.000  6  0.3913825E-06  0.1351413E+03 -0.2774311E-06  0.2760657E-06
       0.800        0.450        0.000        0.000  6  0.9282335E-05  0.9161428E+02 -0.2614908E-06  0.9278650E-05
       0.800        0.500        0.000        0.000  6  0.2563004E-05  0.9295477E+02 -0.1321171E-06  0.2559596E-05
       0.800        0.550        0.000        0.000  6  0.5265127E-06 -0.1453218E+03 -0.4329833E-06 -0.2995682E-06
       0.800        0.600        0.000        0.000  6  0.4188193E-05 -0.7957537E+02  0.7578197E-06 -0.4119062E-05
       0.800        0.650        0.000        0.000  6  0.8034351E-06 -0.7659062E+02  0.1863224E-06 -0.7815318E-06
       0.800        0.700        0.000        0.000  6  0.1266201E-06  0.1202171E+03 -0.6372503E-07  0.1094156E-06
       0.800        0.750        0.000        0.000  6  0.2590954E-07  0.3798552E+02  0.2042103E-07  0.1594635E-07
       0.800        0.800        0.000        0.000  6  0.4246673E-07  0.9676846E+02 -0.5005016E-08  0.4217076E-07
       0.850        0.250        0.000        0.000  6  0.1986234E-04  0.8852715E+02  0.5105243E-06  0.1985578E-04
       0.850        0.300        0.000        0.000  6  0.4023819E-04  0.9337646E+02 -0.2369887E-05  0.4016834E-04
       0.850        0.350        0.000        0.000  6  0.1024806E-04  0.8939770E+02  0.1077258E-06  0.1024749E-04
       0.850        0.400        0.000        0.000  6  0.2066307E-05  0.8520647E+02  0.1726715E-06  0.2059079E-05
       0.850        0.450        0.000        0.000  6  0.9502828E-05  0.8452910E+02  0.9060016E-06  0.9459541E-05
       0.850        0.500        0.000        0.000  6  0.3174626E-05  0.8503033E+02  0.2750130E-06  0.3162692E-05
       0.850        0.550        0.000        0.000  6  0.5365901E-06  0.1331881E+03 -0.3672397E-06  0.3912339E-06
       0.850        0.600        0.000        0.000  6  0.3534678E-05 -0.8536924E+02  0.2853691E-06 -0.3523139E-05
       0.850        0.650        0.000        0.000  6  0.5744520E-06 -0.8075133E+02  0.9232578E-07 -0.5669842E-06
       0.850        0.700        0.000        0.000  6  0.2425616E-06  0.1026688E+03 -0.5319739E-07  0.2366563E-06
       0.850        0.750        0.000        0.000  6  0.7449187E-07  0.5982373E+02  0.3744422E-07  0.6439696E-07
       0.850        0.800        0.000        0.000  6  0.3771035E-07  0.9357523E+02 -0.2351577E-08  0.3763695E-07
       0.850        0.850        0.000        0.000  6  0.1690396E-07 -0.1174578E+03 -0.7794340E-08 -0.1499974E-07
       0.900        0.250        0.000        0.000  6  0.1857738E-04  0.8276464E+02  0.2339737E-05  0.1842945E-04
       0.900        0.300        0.000        0.000  6  0.3555283E-04  0.8609536E+02  0.2421010E-05  0.3547030E-04
       0.900        0.350        0.000        0.000  6  0.9730918E-05  0.8356075E+02  0.1091317E-05  0.9669529E-05
       0.900        0.400        0.000        0.000  6  0.2514497E-05  0.8450079E+02  0.2409693E-06  0.2502924E-05
       0.900        0.450        0.000        0.000  6  0.8866362E-05  0.7829012E+02  0.1799482E-05  0.8681834E-05
       0.900        0.500        0.000        0.000  6  0.3172346E-05  0.8043394E+02  0.5271949E-06  0.3128233E-05
       0.900        0.550        0.000        0.000  6  0.7691629E-06  0.1178590E+03 -0.3594278E-06  0.6800171E-06
       0.900        0.600        0.000        0.000  6  0.3052970E-05 -0.9459306E+02 -0.2444764E-06 -0.3043165E-05
       0.900        0.650        0.000        0.000  6  0.4222887E-06 -0.9361151E+02 -0.2660036E-07 -0.4214500E-06
       0.900        0.700        0.000        0.000  6  0.3234735E-06  0.9652370E+02 -0.3675121E-07  0.3213790E-06
       0.900        0.750        0.000        0.000  6  0.1294972E-06  0.6694964E+02  0.5070334E-07  0.1191583E-06
       0.900        0.800        0.000        0.000  6  0.7459091E-07  0.8280975E+02  0.9336119E-08  0.7400433E-07
       0.900        0.850        0.000        0.000  6  0.3152189E-08 -0.1095332E+03 -0.1053944E-08 -0.2970774E-08
       0.900        0.900        0.000        0.000  6  0.1223279E-07 -0.4783973E+02  0.8210729E-08 -0.9067801E-08
       0.950        0.250        0.000        0.000  6  0.1814061E-04  0.8001222E+02  0.3146272E-05  0.1786568E-04
       0.950        0.300        0.000        0.000  6  0.3217530E-04  0.7939690E+02  0.5920398E-05  0.3162591E-04
       0.950        0.350        0.000        0.000  6  0.9695068E-05  0.8128261E+02  0.1469393E-05  0.9583070E-05
       0.950        0.400        0.000        0.000  6  0.3263038E-05  0.9109193E+02 -0.6218303E-07  0.3262445E-05
       0.950        0.450        0.000        0.000  6  0.8419543E-05  0.7420549E+02  0.2291699E-05  0.8101655E-05
       0.950        0.500        0.000        0.000  6  0.3287169E-05  0.8122131E+02  0.5016821E-06  0.3248661E-05
       0.950        0.550        0.000        0.000  6  0.1198317E-05  0.1166125E+03 -0.5367918E-06  0.1071363E-05
       0.950        0.600        0.000        0.000  6  0.2571692E-05 -0.1105924E+03 -0.9045089E-06 -0.2407377E-05
       0.950        0.650        0.000        0.000  6  0.3290290E-06 -0.1410891E+03 -0.2560251E-06 -0.2066669E-06
       0.950        0.700        0.000        0.000  6  0.4309050E-06  0.1023998E+03 -0.9252937E-07  0.4208532E-06
       0.950        0.750        0.000        0.000  6  0.1838831E-06  0.8806103E+02  0.6221668E-08  0.1837778E-06
       0.950        0.800        0.000        0.000  6  0.1224184E-06  0.9758390E+02 -0.1615651E-07  0.1213475E-06
       0.950        0.850        0.000        0.000  6  0.3443620E-07  0.1287176E+03 -0.2153923E-07  0.2686845E-07
       0.950        0.900        0.000        0.000  6  0.5268430E-08  0.1403299E+03 -0.4055285E-08  0.3363184E-08
       0.950        0.950        0.000        0.000  6  0.6203424E-08  0.1797200E+03 -0.6203349E-08  0.3031585E-10
       1.000        0.250        0.000        0.000  6  0.1067143E-04  0.6089353E+02  0.5190946E-05  0.9323813E-05
       1.000        0.300        0.000        0.000  6  0.2382654E-04  0.6564726E+02  0.9824945E-05  0.2170655E-04
       1.000        0.350        0.000        0.000  6  0.5661638E-05  0.6312225E+02  0.2559560E-05  0.5050029E-05
       1.000        0.400        0.000        0.000  6  0.7472559E-06  0.6226019E+02  0.3478156E-06  0.6613741E-06
       1.000        0.450        0.000        0.000  6  0.5856053E-05  0.5587056E+02  0.3285623E-05  0.4847478E-05
       1.000        0.500        0.000        0.000  6  0.1821663E-05  0.5705676E+02  0.9906348E-06  0.1528757E-05
       1.000        0.550        0.000        0.000  6  0.2845680E-06  0.1381442E+03 -0.2119537E-06  0.1898803E-06
       1.000        0.600        0.000        0.000  6  0.2737871E-05 -0.1146159E+03 -0.1140415E-05 -0.2489054E-05
       1.000        0.650        0.000        0.000  6  0.5368456E-06 -0.1117824E+03 -0.1992139E-06 -0.4985148E-06
       1.000        0.700        0.000        0.000  6  0.1730171E-06  0.7698586E+02  0.3896196E-07  0.1685730E-06
       1.000        0.750        0.000        0.000  6  0.7336411E-07  0.2705485E+02  0.6533599E-07  0.3336918E-07
       1.000        0.800        0.000        0.000  6  0.4580803E-07  0.6983028E+02  0.1579471E-07  0.4299887E-07
       1.000        0.850        0.000        0.000  6  0.1699955E-07 -0.1585495E+03 -0.1582205E-07 -0.6216704E-08
       1.000        0.900        0.000        0.000  6  0.1003451E-07 -0.1235592E+03 -0.5547063E-08 -0.8361908E-08
       1.000        0.950        0.000        0.000  6  0.7048627E-08 -0.1652840E+03 -0.6817411E-08 -0.1790546E-08
       1.000        1.000        0.000        0.000  6  0.1236954E-07  0.6981139E+02  0.4268871E-08  0.1160958E-07
       1.050        0.250        0.000        0.000  6  0.7851921E-05  0.7545189E+02  0.1972347E-05  0.7600165E-05
       1.050        0.300        0.000        0.000  6  0.1994635E-04  0.6338423E+02  0.8936067E-05  0.1783265E-04
       1.050        0.350        0.000        0.000  6  0.3884687E-05  0.7831405E+02  0.7868319E-06  0.3804167E-05
       1.050        0.400        0.000        0.000  6  0.1354223E-05  0.1650663E+03 -0.1308484E-05  0.3489854E-06
       1.050        0.450        0.000        0.000  6  0.4612332E-05  0.5973301E+02  0.2324754E-05  0.3983607E-05
       1.050        0.500        0.000        0.000  6  0.1054104E-05  0.8092088E+02  0.1663358E-06  0.1040898E-05
       1.050        0.550        0.000        0.000  6  0.8561907E-06  0.1792630E+03 -0.8561199E-06  0.1101327E-07
       1.050        0.600        0.000        0.000  6  0.2998071E-05 -0.1278729E+03 -0.1840552E-05 -0.2366600E-05
       1.050        0.650        0.000        0.000  6  0.8057027E-06 -0.1335487E+03 -0.5551055E-06 -0.5839646E-06
       1.050        0.700        0.000        0.000  6  0.1541817E-06  0.1505309E+03 -0.1342338E-06  0.7585042E-07
       1.050        0.750        0.000        0.000  6  0.5461403E-07 -0.1555777E+03 -0.4972734E-07 -0.2258061E-07
       1.050        0.800        0.000        0.000  6  0.5566796E-07  0.1678909E+03 -0.5442934E-07  0.1167768E-07
       1.050        0.850        0.000        0.000  6  0.6630737E-07 -0.1622716E+03 -0.6315847E-07 -0.2019095E-07
       1.050        0.900        0.000        0.000  6  0.4054165E-07 -0.1522173E+03 -0.3586807E-07 -0.1889727E-07
       1.050        0.950        0.000        0.000  6  0.2460937E-07 -0.1453635E+03 -0.2024796E-07 -0.1398718E-07
       1.050        1.000        0.000        0.000  6  0.6511685E-08  0.1058489E+03 -0.1778355E-08  0.6264143E-08
       1.050        1.050        0.000        0.000  6  0.9038152E-08 -0.1017799E+02  0.8895924E-08 -0.1597102E-08
       1.100        0.250        0.000        0.000  6  0.1007913E-04  0.4418899E+02  0.7227186E-05  0.7025429E-05
       1.100        0.300        0.000        0.000  6  0.1992965E-04  0.4491980E+02  0.1411210E-04  0.1407265E-04
       1.100        0.350        0.000        0.000  6  0.5313068E-05  0.4465940E+02  0.3779173E-05  0.3734507E-05
       1.100        0.400        0.000        0.000  6  0.1323393E-05  0.5450362E+02  0.7684297E-06  0.1077443E-05
       1.100        0.450        0.000        0.000  6  0.5314806E-05  0.3868290E+02  0.4148827E-05  0.3321805E-05
       1.100        0.500        0.000        0.000  6  0.1838396E-05  0.4249228E+02  0.1355575E-05  0.1241820E-05
       1.100        0.550        0.000        0.000  6  0.5108022E-06  0.9175979E+02 -0.1568636E-07  0.5105613E-06
       1.100        0.600        0.000        0.000  6  0.2121676E-05 -0.1386444E+03 -0.1592580E-05 -0.1401856E-05
       1.100        0.650        0.000        0.000  6  0.3466808E-06 -0.1445578E+03 -0.2824410E-06 -0.2010340E-06
       1.100        0.700        0.000        0.000  6  0.2487886E-06  0.6352148E+02  0.1109254E-06  0.2226911E-06
       1.100        0.750        0.000        0.000  6  0.1135705E-06  0.3661542E+02  0.9115814E-07  0.6773810E-07
       1.100        0.800        0.000        0.000  6  0.7905484E-07  0.5625361E+02  0.4391637E-07  0.6573446E-07
       1.100        0.850        0.000        0.000  6  0.1671669E-07  0.1061248E+03 -0.4642734E-08  0.1605904E-07
       1.100        0.900        0.000        0.000  6  0.4028213E-08 -0.1493918E+03 -0.3466957E-08 -0.2051026E-08
       1.100        0.950        0.000        0.000  6  0.1058952E-07 -0.1186950E+03 -0.5084518E-08 -0.9289003E-08
       1.100        1.000        0.000        0.000  6  0.1055618E-07  0.3342575E+02  0.8810191E-08  0.5814933E-08
       1.100        1.050        0.000        0.000  6  0.1019263E-07 -0.2084631E+02  0.9525407E-08 -0.3627176E-08
       1.100        1.100        0.000        0.000  6  0.4399740E-08 -0.5569444E+02  0.2479720E-08 -0.3634377E-08
       1.150        0.250        0.000        0.000  6  0.8765198E-05  0.3776475E+02  0.6929169E-05  0.5367991E-05
       1.150        0.300        0.000        0.000  6  0.1740496E-04  0.3414860E+02  0.1440408E-04  0.9770122E-05
       1.150        0.350        0.000        0.000  6  0.4642010E-05  0.3924086E+02  0.3595207E-05  0.2936451E-05
       1.150        0.400        0.000        0.000  6  0.1287364E-05  0.6412267E+02  0.5618645E-06  0.1158280E-05
       1.150        0.450        0.000        0.000  6  0.4609161E-05  0.2971853E+02  0.4002924E-05  0.2284944E-05
       1.150        0.500        0.000        0.000  6  0.1571838E-05  0.3940831E+02  0.1214467E-05  0.9978697E-06
